case_id,label,expected_class,pred_class,pred_valid,correct,beat_count,pnn_match_count,pnn_mismatch_count,dscr_flip_count,dscr_slope_count,ram_code_sum,ram_code_count,rdm_valid_count,rdm_code_sum,rdm_ge10_count,rdm_ge20_count,rdm_ge30_count,rdm_ge40_count,rdm_ge50_count,rdm_ge60_count,rdm_ge70_count,rdm_ge80_count,rdm_ge90_count,rdm_ge100_count,rdm_ge110_count,rdm_ge120_count,rdm_ge130_count,rdm_ge140_count,rdm_ge150_count,score_nsr,score_chf,score_arr,score_aff,ectopic_pair_count,rr_alt_count,amp_jump_count,width_jump_count,qrs_maf_valid_count,qrs_maf_count,qrs_maf_code_sum,qrs_width_abn_count,qrs_complex_abn_count,qrs_energy_abn_count,qrs_terminal_delay_count,qrs_late_energy_count,qrs_asymmetry_count,qrs_peak_to_tail_count,qrs_pvc_like_count,qrs_rbbb_like_count,qrs_maf_width_sum,qrs_maf_complex_sum,qrs_maf_energy_sum,qrs_maf_late_event_sum,qrs_maf_late_energy_sum,qrs_maf_asymmetry_sum,qrs_maf_peak_tail_sum,qrs_template_mismatch_count,qrs_template_strong_count,qrs_template_width_count,qrs_template_energy_count,qrs_template_tail_count,qrs_template_score_sum,qrs_template_ready_count,abnormal_beat_valid_count,abnormal_beat_count,abnormal_beat_mid_count,abnormal_beat_high_count,abnormal_beat_strong_count,abnormal_beat_score_sum,rbbb_delay_valid_count,rbbb_delay_wide_count,rbbb_delay_terminal_count,rbbb_delay_like_count,rbbb_delay_segment_count,rbbb_delay_applied_count,pre_qrs_bump_count,eerg_gate_count,eerg_applied_count,eerg_pre_qrs_bump_count,eerg_early_count,eerg_ecp_count,eerg_pnn_decision_count,eerg_pnn_mismatch_count,eerg_rdm_valid_count,eerg_rdm_code_sum,score_arr_before_eerg,mem_file
289,ARR,2,3,1,0,110,52,55,68,1953,471,52,108,1044,101,97,89,79,76,74,70,68,63,59,59,56,52,51,50,-459841,-88758,190458,195012,17,0,0,0,109,33,208,32,0,6,0,0,0,0,0,0,4604,60,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,11,19,11,0,0,109,0,0,109,20,17,107,55,107,1032,190458,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0117_ARR_200_60s_310000ms.mem
290,ARR,2,2,1,1,89,46,41,28,1436,394,46,87,810,77,74,70,64,60,58,53,51,47,46,44,42,42,41,41,-290229,14094,80632,99275,22,0,0,0,89,9,87,6,0,3,0,0,0,0,0,0,2656,28,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,3,7,3,0,0,89,0,0,89,12,22,87,41,87,810,80632,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0118_ARR_200_60s_710000ms.mem
291,ARR,2,2,1,1,89,13,74,30,1871,150,13,87,1179,85,85,83,82,80,79,79,79,77,77,77,75,74,74,73,-529759,78795,206572,195383,43,0,0,0,89,3,25,3,0,0,0,0,0,0,0,0,3529,30,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,15,28,15,0,0,89,0,0,89,37,43,87,74,87,1179,206572,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0119_ARR_200_60s_1380000ms.mem
292,ARR,2,2,1,1,85,36,47,16,1269,286,36,83,871,77,74,69,67,65,62,55,55,54,54,50,49,48,46,46,-363845,14456,126717,128661,24,0,0,0,85,15,104,13,0,4,0,0,0,0,0,0,4593,16,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,4,8,4,0,0,85,0,0,85,19,24,83,47,83,871,126717,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0120_ARR_200_60s_1560000ms.mem
293,ARR,2,2,1,1,63,8,53,0,12,3,8,61,812,59,57,57,56,53,53,53,53,53,53,53,53,53,53,53,-326066,99811,152681,57366,47,0,0,0,63,6,67,3,0,3,0,0,0,0,0,0,4732,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,0,0,63,27,47,61,53,61,812,152681,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0468_ARR_207_60s_120000ms.mem
294,ARR,2,2,1,1,82,68,12,0,298,416,68,80,333,66,49,38,24,20,16,15,15,15,14,13,12,12,12,12,-131380,-31152,72690,14377,2,0,0,0,82,7,110,5,0,6,0,0,0,0,0,0,4442,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,7,0,0,0,82,1,1,82,10,2,80,12,80,333,72690,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0469_ARR_207_60s_410000ms.mem
295,ARR,2,1,1,0,68,66,0,0,355,118,66,66,149,55,41,28,15,7,3,0,0,0,0,0,0,0,0,0,-9947,-43248,25241,-19045,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3124,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,5,0,0,0,68,0,0,68,0,0,66,0,66,149,25241,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0470_ARR_207_60s_700000ms.mem
296,ARR,2,1,1,0,63,61,0,0,227,89,61,61,135,45,37,25,17,4,3,2,1,1,0,0,0,0,0,0,14510,-21424,-9459,-23705,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,4595,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,2,0,0,0,63,0,0,63,0,0,61,0,61,135,-9459,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0471_ARR_207_60s_890000ms.mem
297,ARR,2,1,1,0,62,60,0,0,187,91,60,60,136,43,36,26,17,9,4,1,0,0,0,0,0,0,0,0,24399,-17515,-21379,-24928,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4223,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,0,0,0,62,0,0,62,0,0,60,0,60,136,-21379,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0472_ARR_207_60s_1090000ms.mem
298,ARR,2,1,1,0,61,59,0,0,201,103,59,59,119,39,31,24,13,8,4,0,0,0,0,0,0,0,0,0,29611,-8228,-36925,-25027,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,4044,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61,0,0,61,0,0,59,0,59,119,-36925,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0473_ARR_207_60s_1100000ms.mem
299,ARR,2,1,1,0,62,60,0,0,294,60,60,60,127,45,29,22,15,7,6,3,0,0,0,0,0,0,0,0,12626,-22416,-12484,-14875,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4560,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,0,0,62,0,0,60,0,60,127,-12484,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0474_ARR_207_60s_1270000ms.mem
300,ARR,2,2,1,1,83,49,32,129,2787,776,49,81,659,75,67,59,54,50,43,40,39,38,33,33,32,32,32,32,-221219,-61347,137663,30084,16,0,0,0,83,11,151,10,0,4,0,0,0,0,0,0,5966,122,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,21,5,0,0,83,0,0,83,19,16,81,32,81,659,137663,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0491_ARR_214_60s_140000ms.mem
301,ARR,2,2,1,1,70,39,29,116,2579,638,39,68,553,62,57,52,43,39,34,33,31,29,29,29,29,29,29,28,-170785,-37819,112029,10259,12,0,0,0,70,8,125,6,0,4,0,0,0,0,0,0,3105,116,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,13,4,0,0,70,0,0,70,23,12,68,29,68,553,112029,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0492_ARR_214_60s_170000ms.mem
302,ARR,2,2,1,1,78,54,22,153,3170,902,54,76,486,63,54,47,41,37,34,28,25,25,24,23,22,21,21,21,-102825,-47518,57876,-27370,14,0,0,0,78,7,92,3,0,4,0,0,0,0,0,0,2329,152,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,0,0,0,78,0,0,78,7,14,76,22,76,486,57876,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0493_ARR_214_60s_480000ms.mem
303,ARR,2,2,1,1,72,45,25,139,3099,764,45,70,497,60,49,46,41,36,30,28,28,28,26,25,25,25,25,25,-140594,-25794,80249,-11149,13,0,0,0,72,4,67,1,0,4,0,0,0,0,0,0,4730,136,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,30,2,0,0,72,0,0,72,30,13,70,25,70,497,80249,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0494_ARR_214_60s_900000ms.mem
304,ARR,2,2,1,1,75,51,22,144,3303,901,51,73,466,61,51,45,37,35,29,26,26,23,23,22,22,22,22,22,-112647,-40229,70160,-27951,14,0,0,0,75,1,21,0,0,1,0,0,0,0,0,0,5198,139,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,23,0,0,0,75,0,0,75,11,14,73,22,73,466,70160,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0495_ARR_214_60s_980000ms.mem
305,ARR,2,2,1,1,76,44,30,151,3266,728,44,74,583,68,62,52,44,37,37,35,33,33,32,30,30,30,30,30,-165112,-40819,117376,372,19,0,0,0,76,2,35,0,0,2,0,0,0,0,0,0,5035,146,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,11,0,0,0,76,0,0,76,11,19,74,30,74,583,117376,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0496_ARR_214_60s_1250000ms.mem
306,ARR,2,2,1,1,71,56,13,139,3079,937,56,69,400,64,57,50,43,31,23,20,18,17,15,13,13,12,12,12,-37720,-67172,53903,-67286,8,0,0,0,70,2,39,1,0,2,0,0,0,0,0,0,3227,136,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,13,0,0,0,70,0,0,70,6,8,69,13,69,400,53903,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0497_ARR_214_60s_1310000ms.mem
307,ARR,2,2,1,1,72,53,17,137,3272,1039,53,70,408,62,55,46,32,28,25,23,19,18,18,18,16,16,16,16,-72265,-63339,66901,-64522,10,0,0,0,72,3,57,2,0,2,0,0,0,0,0,0,4352,133,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,15,1,0,0,72,0,0,72,8,10,70,17,70,408,66901,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0498_ARR_214_60s_1610000ms.mem
308,ARR,2,2,1,1,73,59,12,127,2725,793,59,71,316,55,45,37,28,22,17,16,15,13,12,12,12,12,11,9,-165367,-66380,102984,-29483,0,0,0,0,73,13,177,8,0,5,0,0,0,0,0,0,2088,121,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,19,8,1,1,73,0,0,73,5,0,71,12,71,316,102984,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0499_ARR_217_60s_240000ms.mem
309,ARR,2,2,1,1,73,66,5,135,3302,1114,66,71,224,62,47,28,16,13,10,8,8,5,5,5,5,4,4,4,-147429,-112183,144594,-80407,0,0,0,0,72,6,75,6,0,2,0,0,0,0,0,0,4432,99,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,25,42,25,1,1,72,0,0,72,2,0,71,5,71,224,144594,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0500_ARR_217_60s_310000ms.mem
310,ARR,2,2,1,1,74,60,12,130,3083,825,60,72,364,60,49,47,37,30,22,18,16,15,15,13,12,10,10,10,-143043,-53409,125478,-47693,5,0,0,0,74,9,136,4,0,5,0,0,0,0,0,0,4115,113,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,11,24,11,1,1,74,0,0,74,4,5,72,12,72,364,125478,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0501_ARR_217_60s_370000ms.mem
311,ARR,2,2,1,1,73,57,14,129,3006,722,57,71,381,61,51,46,34,29,24,20,19,18,17,16,13,12,11,10,-55068,-64088,40023,-24049,3,0,0,0,73,8,114,4,0,4,0,0,0,0,0,0,1887,113,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,7,20,7,0,0,73,0,0,73,4,3,71,14,71,381,40023,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0502_ARR_217_60s_390000ms.mem
312,ARR,2,2,1,1,72,64,6,131,2879,927,64,70,300,63,53,44,24,19,17,14,11,11,10,9,7,6,6,6,-101858,-96700,103933,-59258,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,5923,124,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,8,29,8,1,1,72,0,0,72,3,0,70,6,70,300,103933,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0503_ARR_217_60s_550000ms.mem
313,ARR,2,2,1,1,79,58,19,119,3216,919,58,77,516,71,58,50,47,41,35,31,30,27,26,23,23,20,18,16,-157763,-78673,87489,1918,7,0,0,0,79,14,217,13,0,4,0,0,0,0,0,0,5668,109,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,13,33,13,0,0,79,0,0,79,9,7,77,19,77,516,87489,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0504_ARR_217_60s_730000ms.mem
314,ARR,2,2,1,1,73,65,6,135,3319,1121,65,71,252,59,46,36,22,15,11,9,7,7,7,7,7,7,6,6,-141950,-89066,115270,-80267,1,0,0,0,73,6,77,6,0,2,0,0,0,0,0,0,4589,119,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,10,26,10,1,1,73,0,0,73,2,1,71,6,71,252,115270,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0505_ARR_217_60s_1620000ms.mem
315,ARR,2,2,1,1,76,45,29,0,39,322,46,74,630,69,63,61,54,50,45,43,40,38,35,32,27,25,25,23,-140182,2549,23191,56076,15,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2521,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,76,0,0,76,14,15,74,29,74,630,23191,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0517_ARR_222_60s_490000ms.mem
316,ARR,2,2,1,1,78,43,33,6,211,344,43,76,633,67,62,56,52,45,43,39,37,36,34,33,33,33,32,31,-205855,6983,63170,72801,14,0,0,0,78,1,3,1,0,0,0,0,0,0,0,0,3053,6,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,78,0,0,78,35,14,76,33,76,633,63170,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0518_ARR_222_60s_740000ms.mem
317,ARR,2,2,1,1,79,54,23,20,365,356,54,77,572,69,63,55,48,42,39,36,34,32,30,28,25,25,23,23,-150152,-25570,45132,57793,11,0,0,0,79,3,6,3,0,0,0,0,0,0,0,0,3605,20,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,79,0,0,79,18,11,77,23,77,572,45132,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0519_ARR_222_60s_770000ms.mem
318,ARR,2,2,1,1,74,25,47,6,205,196,25,72,826,67,64,63,61,61,60,58,54,53,52,50,48,46,45,44,-273766,54052,89286,90141,34,0,0,0,74,2,3,2,0,0,0,0,0,0,0,0,2757,6,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,74,0,0,74,19,34,72,47,72,826,89286,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0520_ARR_222_60s_1100000ms.mem
319,ARR,2,2,1,1,76,13,61,4,197,68,13,74,990,71,71,71,70,70,70,68,67,65,64,64,62,60,59,58,-365827,94419,137184,117283,47,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,2741,4,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,76,0,0,76,25,47,74,61,74,990,137184,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0521_ARR_222_60s_1130000ms.mem
320,ARR,2,3,1,0,75,30,43,12,461,233,30,73,780,70,65,61,57,55,53,51,51,49,49,48,47,43,41,40,-290206,14746,98657,127849,16,0,0,0,75,2,4,2,0,0,0,0,0,0,0,0,3384,11,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,75,0,0,75,36,16,73,43,73,780,98657,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0522_ARR_222_60s_1390000ms.mem
321,ARR,2,2,1,1,83,56,25,4,390,405,56,81,571,74,64,55,47,41,38,37,35,31,31,29,26,23,20,20,-213200,-73845,86048,91046,4,0,0,0,83,18,26,18,0,0,0,0,0,0,0,0,4588,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,83,0,0,83,30,4,81,25,81,571,86048,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0523_ARR_222_60s_1510000ms.mem
322,ARR,2,2,1,1,81,62,17,155,3756,968,62,79,395,63,44,37,31,28,24,21,21,20,18,18,18,18,17,17,-110643,-54483,62621,-22923,11,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,4053,155,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,2,0,0,0,81,0,0,81,7,11,79,17,79,395,62621,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0132_ARR_223_60s_90000ms.mem
323,ARR,2,1,1,0,88,78,8,0,936,536,77,86,317,66,54,34,27,22,19,17,16,14,11,10,10,7,5,5,-89799,-34772,28571,10682,4,0,0,0,87,2,14,2,0,0,0,0,0,0,0,0,5093,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,1,0,0,0,87,1,1,87,3,4,86,8,86,317,28571,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0135_ARR_223_60s_510000ms.mem
324,ARR,2,2,1,1,75,47,26,135,3625,759,47,73,569,68,63,55,48,42,39,35,31,29,28,28,27,26,25,25,-137910,-44323,86265,-1633,14,0,0,0,75,1,16,0,0,1,0,0,0,0,0,0,2544,135,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,2,0,0,0,75,0,0,75,12,14,73,26,73,569,86265,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0136_ARR_223_60s_700000ms.mem
325,ARR,2,2,1,1,85,67,15,166,3982,1056,67,83,383,65,48,35,30,26,23,23,23,21,19,17,15,13,13,12,-96847,-71143,5765,-21877,6,0,0,0,84,3,39,1,0,2,0,0,0,0,0,0,4064,165,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,2,1,0,0,84,0,0,84,4,6,82,15,83,383,5765,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0137_ARR_223_60s_850000ms.mem
326,ARR,2,2,1,1,60,55,3,119,1797,652,55,58,280,51,44,39,34,28,22,15,12,9,7,6,5,4,2,2,73154,-74767,-43999,-61420,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,4352,119,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,56,0,0,0,60,0,0,60,1,2,58,3,58,280,-43999,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0134_ARR_231_60s_1150000ms.mem
327,ARR,2,2,1,1,36,34,0,71,1220,464,34,34,113,33,25,15,13,9,8,4,3,2,1,0,0,0,0,0,71927,-53271,-1885,-92393,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2852,71,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,14,0,0,0,36,0,0,36,0,0,34,0,34,113,-1885,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0135_ARR_231_60s_1280000ms.mem
328,ARR,2,2,1,1,61,58,1,121,2121,725,58,59,290,54,50,43,37,30,25,19,15,10,4,2,1,0,0,0,99725,-91621,-53749,-74671,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,4669,121,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,59,0,0,0,61,0,0,61,0,0,59,1,59,290,-53749,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0136_ARR_231_60s_1450000ms.mem
329,ARR,2,2,1,1,62,58,2,123,1881,686,58,60,320,57,52,44,35,31,26,21,17,14,9,5,3,2,2,2,82367,-98340,-36767,-59965,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4268,123,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,59,0,0,0,62,0,0,62,1,1,60,2,60,320,-36767,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0137_ARR_231_60s_1580000ms.mem
330,ARR,2,2,1,1,62,36,24,6,346,288,36,60,439,51,40,38,32,31,29,25,25,24,24,24,24,24,24,24,-133827,29922,50867,-326,21,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1750,6,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,62,0,0,62,41,21,60,24,60,439,50867,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0524_ARR_232_60s_390000ms.mem
331,ARR,2,2,1,1,61,36,23,2,552,226,36,59,422,47,42,35,32,30,27,25,23,23,23,23,23,23,23,23,-129191,35621,40025,4364,19,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,2031,2,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61,0,0,61,38,19,59,23,59,422,40025,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0525_ARR_232_60s_890000ms.mem
332,ARR,2,2,1,1,58,40,16,4,482,278,40,56,287,39,31,22,18,17,16,16,16,16,16,16,16,16,16,16,-95364,21848,17411,349,9,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,2123,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,58,0,0,58,42,9,56,16,56,287,17411,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0526_ARR_232_60s_1140000ms.mem
333,ARR,2,2,1,1,59,38,19,30,565,240,38,57,336,44,34,25,22,21,19,19,19,19,19,19,19,19,19,19,-111523,2753,45940,12474,11,0,0,0,59,1,3,1,0,0,0,0,0,0,0,0,2164,30,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,59,0,0,59,42,11,57,19,57,336,45940,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0527_ARR_232_60s_1290000ms.mem
334,ARR,2,2,1,1,59,35,21,13,401,280,35,57,409,49,37,35,29,26,25,24,24,24,23,23,23,23,22,22,-150748,-8531,63216,32797,8,0,0,0,58,6,5,6,0,0,0,0,0,0,0,0,2894,12,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,58,0,0,58,25,8,56,21,57,409,63216,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0528_ARR_232_60s_1330000ms.mem
335,ARR,2,2,1,1,62,45,15,12,586,300,45,60,292,42,31,24,20,20,17,17,16,15,15,15,15,15,15,15,-87044,14997,8760,2650,9,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,3192,12,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,0,0,62,30,9,60,15,60,292,8760,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0529_ARR_232_60s_1560000ms.mem
336,ARR,2,2,1,1,59,40,17,14,473,240,40,57,319,48,32,24,21,21,20,17,17,17,17,17,17,17,17,17,-117639,-9238,59070,13922,9,0,0,0,59,2,6,2,0,0,0,0,0,0,0,0,3173,14,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,59,0,0,59,44,9,57,17,57,319,59070,C:/Users/YangGeon/SNN_ECG_RESTORE_MODEL_S/datasets/afe_output_xmodelmatch_curated_v2_50_25_25/signed/train/0530_ARR_232_60s_1620000ms.mem
